Genome_ID,Best_Hit_ARO,Contig,Start,Stop,Plasmid,Location_Type,Resistance Phenotype Gentamicin
72407.2335,dfrA1,72407.2335_2,593,1066,IncFII,Plasmid,1
72407.2782,tet(A),72407.2782_9,6315,7514,IncFIB(K),Plasmid,1
573.66485,Mrx,573.66485_2,972,2210,IncN,Plasmid,1
574.101,PmrF,574.101_6,5260,6243,IncFIB(K),Plasmid,0
574.101,qacEdelta1,574.101_5,2829,3170,IncFII(K),Plasmid,0
573.66346,qacEdelta1,573.66346_1,111,458,IncFIA(HI1),Plasmid,1
573.66346,sul1,573.66346_2,452,1291,IncFIA(HI1),Plasmid,1
573.66346,AAC(3)-IId,573.66346_4,2630,3490,IncFII(K),Plasmid,1
573.66346,dfrA27,573.66346_1,70,543,IncFIA(HI1),Plasmid,1
573.66346,arr-3,573.66346_2,676,1128,IncFIA(HI1),Plasmid,1
573.66346,AAC(6')-Ib10,573.66346_1,1,519,IncFIA(HI1),Plasmid,1
72407.2404,dfrA17,72407.2404_2,714,1313,FIA(pBK30683),Plasmid,1
573.66536,sul2,573.66536_7,5440,6255,IncR,Plasmid,1
573.66536,AAC(6')-Ib10,573.66536_1,3,638,IncFIA(HI1),Plasmid,1
573.66536,arr-3,573.66536_2,735,1187,IncFIA(HI1),Plasmid,1
573.66536,tet(D),573.66536_2,699,1883,IncFIA(HI1),Plasmid,1
573.66536,AAC(3)-IId,573.66536_2,707,1567,IncFIA(HI1),Plasmid,1
573.66362,emrR,573.66362_87,84688,85218,IncFII(K),Plasmid,0
573.66362,fosA5,573.66362_13,13868,14290,IncR,Plasmid,0
573.66362,acrD,573.66362_103,92102,95215,IncFIB(pKPHS1),Plasmid,0
573.66362,dfrA27,573.66362_7,4064,4537,Col440II,Plasmid,0
573.66362,arr-3,573.66362_8,4670,5122,IncX3,Plasmid,0
573.66362,QnrS1,573.66362_3,1028,1684,IncFIA(HI1),Plasmid,0
573.66362,TEM-1,573.66362_3,1113,1973,IncFIA(HI1),Plasmid,0
573.66362,AAC(6')-Ib10,573.66362_1,63,707,ColKP3,Plasmid,0
573.66273,eptB,573.66273_2,2043,3716,IncN,Plasmid,0
573.66273,QnrB4,573.66273_7,4165,4812,IncFIB(K),Plasmid,0
573.66273,QnrB6,573.66273_2,157,837,IncN,Plasmid,0
573.66273,aadA2,573.66273_1,2,784,IncN,Plasmid,0
573.66273,catB3,573.66273_1,139,771,IncN,Plasmid,0
573.66584,adeF,573.66584_2,1157,4267,IncFIB(K),Plasmid,1
573.66584,oqxA,573.66584_33,30631,31806,IncR,Plasmid,1
573.66584,NDM-1,573.66584_9,6700,7512,ColRNAI,Plasmid,1
573.66584,sul1,573.66584_6,3297,4136,IncFIB(K),Plasmid,1
573.66584,TEM-1,573.66584_1,35,895,IncFIA(HI1),Plasmid,1
573.66584,sul2,573.66584_5,3316,4131,IncFIB(K),Plasmid,1
573.66584,catA1,573.66584_2,224,883,IncFIA(HI1),Plasmid,1
573.66584,mphA,573.66584_1,69,974,IncFIA(HI1),Plasmid,1
573.66584,Mrx,573.66584_2,971,2209,IncFIA(HI1),Plasmid,1
72407.2287,LptD,72407.2287_19,20560,22902,IncFIB(K),Plasmid,0
573.66283,dfrA27,573.66283_1,70,543,Col440I,Plasmid,0
573.66283,arr-3,573.66283_2,676,1128,IncN,Plasmid,0
573.66283,AAC(6')-Ib10,573.66283_3,1225,1812,IncN,Plasmid,0
573.66283,qacEdelta1,573.66283_1,39,386,Col440I,Plasmid,0
573.66283,sul1,573.66283_2,380,1219,IncN,Plasmid,0
573.66283,aadA16,573.66283_1,1,834,Col440I,Plasmid,0
72407.2591,dfrA14,72407.2591_3,1652,2125,IncFII(K),Plasmid,1
72407.2591,AAC(6')-Ib10,72407.2591_3,1597,2241,IncFII(K),Plasmid,1
573.66342,eptB,573.66342_2,2043,3716,IncN,Plasmid,0
573.66342,QnrB4,573.66342_7,4165,4812,IncFIB(K),Plasmid,0
573.66342,KPC-2,573.66342_2,989,1870,IncN,Plasmid,0
573.66342,qacEdelta1,573.66342_1,39,386,IncN,Plasmid,0
573.66342,sul1,573.66342_2,380,1219,IncN,Plasmid,0
72407.2817,adeF,72407.2817_2,1160,4270,IncFIB(K),Plasmid,0
72407.2499,AAC(3)-IVa,72407.2499_1,51,827,IncHI1B,Plasmid,1
72407.2499,APH(4)-Ia,72407.2499_2,1056,2081,IncHI1B,Plasmid,1
72407.2499,aadA2,72407.2499_2,922,1701,IncHI1B,Plasmid,1
72407.2499,QnrB2,72407.2499_2,293,937,IncHI1B,Plasmid,1
72407.2499,CTX-M-27,72407.2499_1,91,966,IncHI1B,Plasmid,1
72407.2499,AAC(6')-Ib10,72407.2499_1,1,588,IncHI1B,Plasmid,1
72407.2499,arr-3,72407.2499_2,685,1137,IncHI1B,Plasmid,1
72407.2499,aadA16,72407.2499_2,260,1093,IncHI1B,Plasmid,1
72407.2499,sul1,72407.2499_1,25,864,IncHI1B,Plasmid,1
72407.2499,APH(3')-Ia,72407.2499_1,123,875,IncHI1B,Plasmid,1
573.66547,adeF,573.66547_2,980,4090,IncFIB(K),Plasmid,0
573.66547,arr-3,573.66547_5,3601,4053,IncFIB(K),Plasmid,0
573.66547,dfrA27,573.66547_6,4186,4659,IncFIB(K),Plasmid,0
573.66547,KPC-2,573.66547_2,989,1870,IncFII(K),Plasmid,0
573.66557,KPC-2,573.66557_1,151,1032,IncFIA(HI1),Plasmid,1
573.66557,arr-3,573.66557_2,685,1137,IncFIA(HI1),Plasmid,1
573.66557,sul1,573.66557_6,3227,4066,IncFIB(K),Plasmid,1
573.66557,TEM-1,573.66557_6,3659,4519,IncFIB(K),Plasmid,1
573.66557,catA1,573.66557_3,3442,4101,IncFIB(K),Plasmid,1
573.66557,Mrx,573.66557_2,1023,2261,IncFIA(HI1),Plasmid,1
72407.2476,msbA,72407.2476_10,10951,12699,IncFIB(K),Plasmid,1
72407.2208,AAC(6')-Ib9,72407.2208_3,2577,3206,IncFII(K),Plasmid,0
72407.2208,IMP-1,72407.2208_4,3283,4023,IncFII(K),Plasmid,0
72407.2437,qacL,72407.2437_8,3992,4324,IncFIB(K),Plasmid,1
72407.2437,aadA,72407.2437_9,4494,5273,IncFIB(K),Plasmid,1
72407.2437,AAC(3)-IVa,72407.2437_5,4047,4823,IncFIB(K),Plasmid,1
72407.2437,Mrx,72407.2437_3,1049,2287,IncFII,Plasmid,1
72407.2437,mphA,72407.2437_4,2284,3189,IncFII,Plasmid,1
72407.2437,catII from Escherichia coli K-12,72407.2437_1,92,733,IncFIA(HI1),Plasmid,1
72407.2722,eptB,72407.2722_17,17710,19383,IncHI2A,Plasmid,1
72407.2722,APH(3'')-Ib,72407.2722_2,943,1857,IncFII(K),Plasmid,1
573.66272,AAC(6')-Ib10,573.66272_1,3,587,ColRNAI,Plasmid,1
72407.2806,adeF,72407.2806_2,1161,4271,IncL/M,Plasmid,1
72407.2806,eptB,72407.2806_2,2062,3735,IncL/M,Plasmid,1
72407.2806,QnrB76,72407.2806_8,4105,4785,IncL/M,Plasmid,1
573.66422,rmtB,573.66422_2,646,1401,Col440II,Plasmid,0
573.66422,AAC(6')-Ib10,573.66422_1,2,646,Col440II,Plasmid,0
573.66422,OXA-1,573.66422_2,777,1607,Col440II,Plasmid,0
72407.2711,acrB,72407.2711_1,63,3209,Col440I,Plasmid,0
72407.2711,dfrA1,72407.2711_4,2238,2711,IncFIB(K),Plasmid,0
72407.2711,sul1,72407.2711_2,271,1110,IncN,Plasmid,0
573.66408,AAC(6')-Ib10,573.66408_1,1,588,IncFIA(HI1),Plasmid,0
573.66408,arr-3,573.66408_2,685,1137,IncFIA(HI1),Plasmid,0
72407.2183,Klebsiella pneumoniae KpnE,72407.2183_21,25179,25541,IncFII(K),Plasmid,0
72407.2183,Klebsiella pneumoniae KpnF,72407.2183_22,25528,25857,IncFII(K),Plasmid,0
573.65974,QnrS1,573.65974_5,3847,4503,IncFIB(K),Plasmid,0
573.65974,CTX-M-14,573.65974_1,6,881,IncN,Plasmid,0
72407.2403,MdtQ,72407.2403_1,200,1639,IncFII(K),Plasmid,0
72407.2403,CRP,72407.2403_12,9741,10373,IncFIB(pQil),Plasmid,0
72407.2403,Klebsiella pneumoniae OmpK37,72407.2403_1,157,1311,IncFII(K),Plasmid,0
72407.2403,sul1,72407.2403_8,6286,7125,ColRNAI,Plasmid,0
72407.2403,qacEdelta1,72407.2403_9,7119,7466,IncFII(K),Plasmid,0
72407.2403,aadA2,72407.2403_10,7630,8409,IncFIB(K),Plasmid,0
72407.2403,APH(3')-Ia,72407.2403_1,138,953,IncFII(K),Plasmid,0
573.65921,OmpA,573.65921_30,31725,32795,IncHI1B,Plasmid,0
72407.2508,TEM-1,72407.2508_4,2428,3288,Col440II,Plasmid,1
72407.2424,aadA16,72407.2424_1,1,834,ColRNAI,Plasmid,0
72407.2576,CRP,72407.2576_20,15170,15802,IncFII,Plasmid,0
573.65955,DHA-1,573.65955_9,5775,6914,IncHI1B,Plasmid,1
573.65955,msrE,573.65955_4,2663,4081,IncR,Plasmid,1
573.65955,catII from Escherichia coli K-12,573.65955_2,667,1308,IncFIA(HI1),Plasmid,1
72407.2672,acrB,72407.2672_3,1635,4781,IncFIB(K),Plasmid,1
72407.2672,APH(3'')-Ib,72407.2672_5,4115,4918,IncFIB(K),Plasmid,1
72407.2672,APH(6)-Id,72407.2672_6,4918,5754,IncFIB(K),Plasmid,1
72407.2756,QnrS1,72407.2756_5,3891,4547,IncFIB(K),Plasmid,1
573.66372,Klebsiella pneumoniae KpnG,573.66372_88,85344,86516,IncFIB(pKPHS1),Plasmid,0
573.66372,Klebsiella pneumoniae KpnH,573.66372_89,86532,88070,IncFIB(pKPHS1),Plasmid,0
573.66372,TEM-1,573.66372_3,1571,2431,IncFII(K),Plasmid,0
573.66546,LptD,573.66546_6,4550,6898,IncFIB(K),Plasmid,1
573.66546,APH(3'')-Ib,573.66546_5,4415,5218,IncFIB(pQil),Plasmid,1
573.66546,APH(6)-Id,573.66546_6,5218,6054,IncFIB(pQil),Plasmid,1
573.66546,TEM-1,573.66546_8,6775,7635,IncFIB(K),Plasmid,1
573.66546,dfrA14,573.66546_2,446,934,IncFII(K),Plasmid,1
574.82,adeF,574.82_2,1157,4267,IncHI1B,Plasmid,0
574.82,APH(6)-Id,574.82_3,1595,2431,IncL/M(pMU407),Plasmid,0
574.82,tet(D),574.82_2,701,1885,IncHI1B,Plasmid,0
574.82,AAC(6')-IIc,574.82_2,638,1219,IncHI1B,Plasmid,0
574.82,catA1,574.82_1,155,814,IncHI1B,Plasmid,0
573.66029,eptB,573.66029_2,1875,3548,IncFII,Plasmid,0
573.66029,Mrx,573.66029_2,972,2210,IncFIB(AP001918),Plasmid,0
573.66029,tet(A),573.66029_2,365,1564,IncFII(pMET),Plasmid,0
573.66029,APH(6)-Id,573.66029_4,2618,3454,IncFII,Plasmid,0
573.66029,APH(3'')-Ib,573.66029_5,3454,4257,IncFII,Plasmid,0
573.66029,CTX-M-27,573.66029_1,251,1126,IncFII(pMET),Plasmid,0
72407.2472,APH(6)-Id,72407.2472_6,4053,4889,IncFIB(K),Plasmid,0
573.66528,tet(D),573.66528_2,700,1884,IncFII(K),Plasmid,0
573.66456,Shigella flexneri acrA,573.66456_3,813,2006,Col440I,Plasmid,0
573.66456,acrB,573.66456_4,2029,5175,Col440I,Plasmid,0
573.66456,eptB,573.66456_2,2043,3716,Col440I,Plasmid,0
72407.252,Klebsiella pneumoniae KpnF,72407.252_13,11679,12008,IncA/C2,Plasmid,1
72407.252,Klebsiella pneumoniae KpnE,72407.252_14,11995,12357,IncA/C2,Plasmid,1
72407.252,Mrx,72407.252_5,3764,5002,IncFIB(K),Plasmid,1
72407.252,mphA,72407.252_6,4999,5904,IncFIB(K),Plasmid,1
72407.252,KPC-2,72407.252_3,3229,4110,ColRNAI,Plasmid,1
72407.2383,adeF,72407.2383_2,1161,4271,IncFIB(K),Plasmid,1
72407.2383,tet(A),72407.2383_7,4541,5740,IncFIB(K),Plasmid,1
72407.2721,SHV-12,72407.2721_5,6109,6969,IncFIB(K),Plasmid,1
573.66288,adeF,573.66288_2,1157,4267,IncFIB(K),Plasmid,1
573.66288,sul1,573.66288_3,951,1790,ColpVC,Plasmid,1
573.66288,qacEdelta1,573.66288_4,1784,2131,IncFIA(HI1),Plasmid,1
573.66288,arr-3,573.66288_7,3880,4332,IncFIB(K),Plasmid,1
573.66288,APH(6)-Id,573.66288_3,1187,2023,IncFIA(HI1),Plasmid,1
573.66288,APH(3'')-Ib,573.66288_4,2023,2826,IncFIA(HI1),Plasmid,1
573.66288,tet(D),573.66288_2,701,1885,IncFIA(HI1),Plasmid,1
573.67363,CTX-M-15,573.67363_1,49,924,IncN,Plasmid,
573.67363,AAC(3)-IIe,573.67363_1,44,904,IncN,Plasmid,
573.67363,APH(3')-Ia,573.67363_1,88,903,IncN,Plasmid,
573.67363,dfrA14,573.67363_2,446,934,IncN,Plasmid,
72407.217,rsmA,72407.217_1,498,683,IncR,Plasmid,1
72407.217,qacL,72407.217_8,4024,4356,IncFIB(K),Plasmid,1
72407.217,aadA,72407.217_9,4526,5305,IncX3,Plasmid,1
72407.217,cmlA1,72407.217_10,5410,6669,IncX3,Plasmid,1
72407.217,catA1,72407.217_2,650,1309,IncR,Plasmid,1
72407.217,ANT(2'')-Ia,72407.217_1,2,574,IncR,Plasmid,1
72407.217,OXA-2,72407.217_2,644,1471,IncR,Plasmid,1
573.66404,AAC(6')-Ib10,573.66404_1,2,646,Col440II,Plasmid,0
573.66404,OXA-1,573.66404_2,777,1607,Col440II,Plasmid,0
573.67367,AAC(6')-Ib10,573.67367_1,1,588,Col440II,Plasmid,
573.67367,sul1,573.67367_1,25,864,Col440II,Plasmid,
573.67367,aadA16,573.67367_1,79,912,Col440II,Plasmid,
573.67367,QnrB6,573.67367_1,67,747,Col440II,Plasmid,
72407.2378,sul2,72407.2378_6,3807,4622,IncHI1B,Plasmid,0
573.66216,AAC(6')-Ib10,573.66216_7,7447,8046,IncFIB(K),Plasmid,0
573.66216,arr-3,573.66216_8,8143,8595,IncFIB(K),Plasmid,0
573.66216,sul1,573.66216_1,25,864,IncFIA(HI1),Plasmid,0
573.66216,qacEdelta1,573.66216_2,858,1205,IncFIA(HI1),Plasmid,0
72407.2544,sul2,72407.2544_7,4398,5213,Col440II,Plasmid,1
72407.2544,AAC(6')-Il,72407.2544_1,2,466,Col440II,Plasmid,1
72407.2544,GES-24,72407.2544_2,632,1495,IncN,Plasmid,1
72407.2544,AAC(3)-IIe,72407.2544_1,44,904,Col440II,Plasmid,1
72407.2544,OXA-1,72407.2544_2,580,1410,IncN,Plasmid,1
72407.2544,dfrA14,72407.2544_1,2,490,Col440II,Plasmid,1
72407.2544,aadA3,72407.2544_1,54,851,Col440II,Plasmid,1
573.66394,adeF,573.66394_2,1156,4266,IncFIB(K),Plasmid,1
573.66394,NDM-1,573.66394_9,6700,7512,ColRNAI,Plasmid,1
573.66394,sul2,573.66394_2,423,1238,IncN,Plasmid,1
573.66394,APH(3'')-Ib,573.66394_3,1299,2102,IncN,Plasmid,1
573.66394,TEM-1,573.66394_6,3659,4519,IncFIB(K),Plasmid,1
573.66394,catA1,573.66394_2,224,883,IncFIA(HI1),Plasmid,1
573.66394,sul1,573.66394_3,951,1790,IncN,Plasmid,1
573.66394,KPC-2,573.66394_2,989,1870,IncN,Plasmid,1
573.66394,arr-3,573.66394_2,685,1137,IncN,Plasmid,1
573.66394,dfrA27,573.66394_3,1270,1743,IncN,Plasmid,1
72407.2832,Shigella flexneri acrA,72407.2832_9,8324,9517,IncFIB(K),Plasmid,0
72407.2677,adeF,72407.2677_2,1161,4271,IncFIB(K),Plasmid,1
72407.2677,dfrA14,72407.2677_6,4603,5076,IncFIB(K),Plasmid,1
72407.2677,APH(6)-Id,72407.2677_5,2699,3535,IncFIB(pQil),Plasmid,1
72407.2677,APH(3'')-Ib,72407.2677_6,3535,4338,IncFIB(K),Plasmid,1
72407.2677,sul2,72407.2677_7,4399,5214,IncFIB(K),Plasmid,1
72407.2677,CTX-M-15,72407.2677_2,1705,2580,IncFIB(pQil),Plasmid,1
72407.2417,MdtQ,72407.2417_10,10776,12215,IncFIB(K),Plasmid,0
72407.268,aadA,72407.268_3,1577,2356,IncR,Plasmid,0
72407.227,sul1,72407.227_8,6319,7158,ColRNAI,Plasmid,0
72407.2288,oqxA,72407.2288_5,3316,4491,IncFIB(K),Plasmid,0
72407.2288,oqxB,72407.2288_6,4515,7667,IncFIB(K),Plasmid,0
72407.2288,QnrS1,72407.2288_7,4257,4913,IncFIB(K),Plasmid,0
72407.2374,cmlA5,72407.2374_3,1399,2658,IncFIB(K),Plasmid,0
72407.222,sul1,72407.222_4,2207,3046,IncX3,Plasmid,1
72407.222,sul2,72407.222_2,463,1278,IncFII(K),Plasmid,1
72407.222,APH(3'')-Ib,72407.222_3,1339,2142,IncX3,Plasmid,1
72407.222,APH(6)-Id,72407.222_4,2142,2978,IncX3,Plasmid,1
72407.2752,OmpA,72407.2752_4,3492,4562,IncFIB(K),Plasmid,1
72407.2752,dfrA14,72407.2752_6,4603,5076,IncFIB(K),Plasmid,1
72407.2752,tet(A),72407.2752_3,1685,2959,IncFII(K),Plasmid,1
573.66247,KPC-2,573.66247_1,125,1006,IncFIA(HI1),Plasmid,1
573.66247,AAC(3)-IId,573.66247_2,801,1661,IncFIA(HI1),Plasmid,1
573.66247,dfrA14,573.66247_2,1153,1626,IncFIA(HI1),Plasmid,1
573.66247,aadA,573.66247_3,1083,1871,IncFIA(HI1),Plasmid,1
72407.2224,adeF,72407.2224_2,1161,4271,IncFIB(K),Plasmid,0
72407.2224,QnrB1,72407.2224_2,748,1392,IncHI1B,Plasmid,0
72407.2224,TEM-1,72407.2224_7,4274,5134,IncFIB(K),Plasmid,0
72407.2224,dfrA14,72407.2224_2,446,919,IncHI1B,Plasmid,0
573.67368,AAC(6')-IIc,573.67368_9,7360,7962,IncR,Plasmid,
573.66516,sul1,573.66516_2,319,1158,IncQ1,Plasmid,1
573.66516,mphA,573.66516_1,70,975,IncQ1,Plasmid,1
573.66516,APH(6)-Id,573.66516_1,9,839,IncQ1,Plasmid,1
573.66516,catII from Escherichia coli K-12,573.66516_1,92,733,IncQ1,Plasmid,1
573.66516,AAC(3)-IId,573.66516_2,306,1166,IncQ1,Plasmid,1
573.66516,APH(3')-Ia,573.66516_1,88,903,IncQ1,Plasmid,1
72407.2422,adeF,72407.2422_2,1161,4271,IncQ1,Plasmid,0
72407.2422,catA1,72407.2422_3,3314,3973,IncQ1,Plasmid,0
72407.2494,TEM-1,72407.2494_4,1642,2502,ColRNAI,Plasmid,1
72407.2494,APH(3'')-Ib,72407.2494_7,4059,4862,IncFIB(K),Plasmid,1
72407.2494,sul2,72407.2494_8,4923,5738,IncFIB(K),Plasmid,1
72407.2494,AAC(3)-IIe,72407.2494_1,44,904,48),Plasmid,1
573.67348,eptB,573.67348_17,17710,19383,IncFIB(pQil),Plasmid,
573.67348,sul1,573.67348_9,5566,6405,IncX3,Plasmid,
573.66486,adeF,573.66486_2,1157,4267,IncN,Plasmid,1
573.66486,sul2,573.66486_2,411,1226,IncN,Plasmid,1
573.66486,APH(3'')-Ib,573.66486_3,1287,2090,IncN,Plasmid,1
573.66486,catA1,573.66486_3,3442,4101,ColRNAI,Plasmid,1
573.66486,Mrx,573.66486_2,1023,2261,IncFIA(HI1),Plasmid,1
573.66486,aadA16,573.66486_1,1,834,IncFIA(HI1),Plasmid,1
573.66486,qacEdelta1,573.66486_2,951,1298,IncN,Plasmid,1
573.66486,sul1,573.66486_3,1292,2131,IncN,Plasmid,1
573.66486,AAC(3)-IId,573.66486_2,702,1562,IncN,Plasmid,1
573.66486,arr-3,573.66486_2,685,1137,IncN,Plasmid,1
573.66486,dfrA27,573.66486_3,1270,1743,IncN,Plasmid,1
574.87,adeF,574.87_2,1157,4267,IncFIB(K),Plasmid,1
72407.2587,LptD,72407.2587_69,84749,87097,IncHI1B,Plasmid,0
72407.2713,mdtB,72407.2713_4,3755,6877,IncFII(K),Plasmid,0
72407.2462,APH(6)-Id,72407.2462_6,4918,5754,IncN,Plasmid,0
573.66293,adeF,573.66293_2,1157,4267,IncFIB(K),Plasmid,1
72407.2242,AAC(6')-Ib10,72407.2242_14,9386,9985,IncR,Plasmid,1
72407.261,TEM-1,72407.261_1,15,875,IncN,Plasmid,0
72407.261,AAC(3)-IVa,72407.261_1,85,861,IncN,Plasmid,0
72407.261,SHV-11,72407.261_1,74,934,IncN,Plasmid,0
573.66493,OXA-181,573.66493_3,4063,4860,IncX3,Plasmid,0
573.66493,rmtB,573.66493_2,646,1401,Col440II,Plasmid,0
573.66493,OXA-1,573.66493_2,580,1410,Col440II,Plasmid,0
573.66493,AAC(6')-Ib10,573.66493_3,1541,2185,IncFII(K),Plasmid,0
573.66493,CTX-M-15,573.66493_1,140,1015,Col440I,Plasmid,0
573.66256,adeF,573.66256_2,980,4090,IncFIB(K),Plasmid,0
573.66256,aadA16,573.66256_1,1,834,IncFIA(HI1),Plasmid,0
573.66256,qacEdelta1,573.66256_2,951,1298,IncFIA(HI1),Plasmid,0
573.66256,QnrB6,573.66256_6,5553,6233,IncR,Plasmid,0
573.66256,dfrA27,573.66256_1,70,543,Col440I,Plasmid,0
573.66256,arr-3,573.66256_2,676,1128,IncFIA(HI1),Plasmid,0
72407.2663,mdtB,72407.2663_4,3760,6882,IncFIB(K),Plasmid,0
72407.2663,AAC(6')-Ib9,72407.2663_2,420,1040,IncN,Plasmid,0
72407.2663,CTX-M-2,72407.2663_3,595,1470,IncN,Plasmid,0
72407.2663,tet(A),72407.2663_2,672,1871,IncN,Plasmid,0
573.66266,dfrA12,573.66266_1,416,922,IncN,Plasmid,0
72407.2633,OmpA,72407.2633_9,9522,10592,IncFII(K),Plasmid,0
72407.2649,eptB,72407.2649_2,2062,3735,IncFIB(K),Plasmid,1
72407.228,AAC(3)-IVa,72407.228_1,168,944,IncN,Plasmid,0
72407.228,SHV-12,72407.228_1,74,934,IncN,Plasmid,0
574.107,TEM-1,574.107_14,12782,13642,IncFIB(K),Plasmid,0
573.66052,TEM-1,573.66052_5,3203,4063,IncFIB(K),Plasmid,1
573.66052,Escherichia coli AcrAB-TolC with MarR mutations conferring resistance to ciprofloxacin and tetracycline,573.66052_23,21973,22407,IncFII,Plasmid,1
72407.2849,QnrS2,72407.2849_5,3431,4087,IncFIB(K),Plasmid,0
72407.2652,APH(3'')-Ib,72407.2652_6,4115,4918,IncFIB(K),Plasmid,1
72407.2652,APH(6)-Id,72407.2652_7,4918,5754,IncFIB(K),Plasmid,1
72407.2652,dfrA14,72407.2652_6,4603,5076,IncFIB(K),Plasmid,1
573.65991,dfrA14,573.65991_6,4603,5076,IncFIB(K),Plasmid,1
573.66325,arr-3,573.66325_2,163,615,IncFIA(HI1),Plasmid,1
573.66325,dfrA27,573.66325_3,748,1221,IncFIA(HI1),Plasmid,1
573.66325,CTX-M-14,573.66325_2,725,1600,IncFIA(HI1),Plasmid,1
573.66325,CTX-M-15,573.66325_2,392,1267,IncFIA(HI1),Plasmid,1
573.66325,dfrA14,573.66325_2,446,934,IncFIA(HI1),Plasmid,1
573.66325,AAC(6')-Ib10,573.66325_1,1,519,IncFIA(HI1),Plasmid,1
72407.2769,AAC(3)-IId,72407.2769_4,2553,3413,IncFIB(K),Plasmid,1
72407.2769,sul2,72407.2769_3,1819,2634,IncFIB(K),Plasmid,1
72407.2226,TEM-1,72407.2226_2,522,1382,IncQ1,Plasmid,0
72407.2207,CTX-M-3,72407.2207_1,370,1245,IncN,Plasmid,0
72407.2207,tet(A),72407.2207_2,673,1872,IncN,Plasmid,0
72407.2207,dfrA15,72407.2207_1,18,491,IncN,Plasmid,0
72407.2207,aadA,72407.2207_2,593,1384,IncN,Plasmid,0
72407.2207,dfrA25,72407.2207_1,2,490,IncN,Plasmid,0
72407.2678,LAP-2,72407.2678_5,2654,3592,IncX4,Plasmid,1
72407.2678,LAP-2,72407.2678_5,3002,3859,IncX4,Plasmid,1
72407.2678,AAC(3)-IId,72407.2678_4,2630,3490,IncX4,Plasmid,1
72407.2445,marA,72407.2445_22,21665,22039,IncFII,Plasmid,1
72407.2445,dfrA1,72407.2445_4,2835,3308,IncFIB(K),Plasmid,1
72407.2445,Escherichia coli AcrAB-TolC with MarR mutations conferring resistance to ciprofloxacin and tetracycline,72407.2445_23,22060,22494,IncFII,Plasmid,1
72407.2684,aadA2,72407.2684_6,3757,4536,ColE10,Plasmid,0
72407.2306,sul1,72407.2306_5,2357,3196,IncFII(K),Plasmid,0
72407.2306,qacEdelta1,72407.2306_6,3190,3537,IncFII(K),Plasmid,0
573.66561,CTX-M-14,573.66561_4,1413,2288,ColpVC,Plasmid,1
573.66011,LAP-2,573.66011_10,8031,8888,IncFII,Plasmid,1
72407.2349,PmrF,72407.2349_53,56618,57601,IncFII,Plasmid,1
573.67358,BRP(MBL),573.67358_14,13270,13635,IncFIA,Plasmid,
573.67358,NDM-1,573.67358_15,13639,14451,IncFIA,Plasmid,
573.67358,tet(B),573.67358_5,1983,3206,IncFIB(AP001918),Plasmid,
573.67358,mphA,573.67358_1,72,977,Col440I,Plasmid,
573.67358,Mrx,573.67358_2,974,2212,IncFIB(AP001918),Plasmid,
573.67358,AAC(6')-Ib10,573.67358_3,1941,2525,IncFIB(AP001918),Plasmid,
573.67358,rmtB,573.67358_1,23,778,Col440I,Plasmid,
573.67358,tetR,573.67358_4,1296,1922,IncFIB(AP001918),Plasmid,
573.66423,adeF,573.66423_2,980,4090,IncFIB(K),Plasmid,0
573.66423,KPC-2,573.66423_2,989,1870,IncFII(K),Plasmid,0
573.66423,dfrA27,573.66423_1,70,543,IncN,Plasmid,0
573.66423,arr-3,573.66423_2,676,1128,IncN,Plasmid,0
72407.2582,adeF,72407.2582_2,882,3992,IncFIB(K),Plasmid,0
72407.2582,sul2,72407.2582_2,424,1239,IncN,Plasmid,0
72407.2582,TEM-1,72407.2582_6,3660,4520,IncFIB(K),Plasmid,0
573.66368,QnrS1,573.66368_3,1028,1684,IncFII(K),Plasmid,0
573.66245,QnrB6,573.66245_2,157,837,IncN,Plasmid,0
573.66245,sul1,573.66245_1,25,864,IncN,Plasmid,0
573.66245,aadA2,573.66245_1,59,841,IncN,Plasmid,0
573.66245,catB3,573.66245_1,47,679,IncN,Plasmid,0
573.66245,arr-3,573.66245_1,118,606,IncN,Plasmid,0
72407.2639,OXA-1,72407.2639_2,580,1410,IncFII,Plasmid,0
573.66419,QnrS1,573.66419_3,1028,1684,Col440I,Plasmid,0
72407.2292,Klebsiella pneumoniae KpnG,72407.2292_6,4044,5216,IncFIB(K),Plasmid,0
72407.2292,Klebsiella pneumoniae KpnH,72407.2292_7,5232,6770,IncFIB(K),Plasmid,0
72407.2292,dfrA14,72407.2292_1,184,657,IncN,Plasmid,0
573.66506,OXA-181,573.66506_3,4063,4860,Col440I,Plasmid,0
573.65944,CTX-M-15,573.65944_1,49,924,IncQ1,Plasmid,0
573.66217,adeF,573.66217_2,1156,4266,IncN,Plasmid,0
573.66217,arr-3,573.66217_2,735,1187,IncN,Plasmid,0
573.66217,dfrA27,573.66217_3,1320,1793,IncN,Plasmid,0
573.66217,sul1,573.66217_6,3277,4116,IncFIB(K),Plasmid,0
573.66217,sul2,573.66217_2,423,1238,IncN,Plasmid,0
573.66217,APH(3'')-Ib,573.66217_3,1299,2102,IncN,Plasmid,0
573.66217,TEM-1,573.66217_6,3659,4519,IncFIB(K),Plasmid,0
573.66217,catA1,573.66217_3,3442,4101,IncFIB(K),Plasmid,0
573.66217,Mrx,573.66217_2,1023,2261,IncN,Plasmid,0
