Genome_ID,Best_Hit_ARO,Contig,Start,Stop
573.66531,baeR,573.66531_23,33901,34623
573.66531,Escherichia coli AcrAB-TolC with MarR mutations conferring resistance to ciprofloxacin and tetracycline,573.66531_56,51094,51528
72407.249,leuO,72407.249_138,153602,154552
72407.249,LptD,72407.249_168,193083,195431
72407.249,FosA6,72407.249_321,352879,353298
72407.249,mdtB,72407.249_15,17483,20605
72407.249,mdtC,72407.249_16,20606,23683
72407.249,MdtQ,72407.249_63,75873,77312
72407.249,vanG,72407.249_39,38909,40006
72407.249,acrB,72407.249_161,160529,163675
72407.249,Shigella flexneri acrA,72407.249_162,163698,164891
72407.249,acrD,72407.249_165,162435,165548
72407.249,CRP,72407.249_20,15231,15863
72407.249,ArnT,72407.249_120,125609,127264
72407.249,PmrF,72407.249_123,130145,131128
72407.249,marA,72407.249_133,129091,129465
72407.249,SHV-11,72407.249_153,149568,150428
72407.249,rsmA,72407.249_1,474,659
72407.249,Klebsiella pneumoniae OmpK37,72407.249_92,101323,102477
72407.249,Escherichia coli mdfA,72407.249_5,3962,5194
72407.249,OmpA,72407.249_58,58752,59822
72407.249,msbA,72407.249_98,109216,110964
72407.249,Klebsiella pneumoniae KpnH,72407.249_8,7053,8591
72407.249,Klebsiella pneumoniae KpnG,72407.249_9,8607,9779
72407.249,emrR,72407.249_10,9905,10435
72407.249,oqxB,72407.249_56,54705,57857
72407.249,oqxA,72407.249_57,57881,59056
72407.249,Klebsiella pneumoniae KpnE,72407.249_21,25239,25601
72407.249,Klebsiella pneumoniae KpnF,72407.249_22,25588,25917
72407.249,AAC(3)-IVa,72407.249_2,190,966
72407.249,APH(4)-Ia,72407.249_3,1195,2220
72407.249,KPC-3,72407.249_13,14181,15062
72407.249,eptB,72407.249_2,2117,3790
72407.249,catA1,72407.249_5,4513,5172
72407.249,mphA,72407.249_2,508,1413
72407.249,Mrx,72407.249_3,1410,2648
72407.249,sul1,72407.249_10,6724,7563
72407.249,qacEdelta1,72407.249_11,7557,7904
72407.249,cmlA1,72407.249_1,260,1519
72407.249,aadA,72407.249_2,1624,2403
72407.249,qacL,72407.249_3,2573,2905
72407.249,sul3,72407.249_1,193,984
72407.249,APH(3')-Ia,72407.249_1,193,1008
72407.249,AAC(6')-Ib10,72407.249_3,427,1032
72407.249,dfrA12,72407.249_1,62,559
72407.249,baeR,72407.249_19,26572,27294
72407.249,Escherichia coli AcrAB-TolC with MarR mutations conferring resistance to ciprofloxacin and tetracycline,72407.249_132,128636,129070
573.66411,marA,573.66411_921,937641,938015
573.66411,SHV-11,573.66411_942,958119,958979
573.66411,Klebsiella pneumoniae KpnF,573.66411_984,999010,999339
573.66411,Klebsiella pneumoniae KpnE,573.66411_985,999326,999688
573.66411,Klebsiella pneumoniae OmpK37,573.66411_1108,1139210,1140334
573.66411,vanG,573.66411_40,39491,40588
573.66411,acrB,573.66411_162,161098,164244
573.66411,Shigella flexneri acrA,573.66411_163,164267,165460
573.66411,Escherichia coli mdfA,573.66411_591,646288,647520
573.66411,msbA,573.66411_660,726892,728640
573.66411,OmpA,573.66411_700,778012,779082
573.66411,acrD,573.66411_108,120889,124002
573.66411,MdtQ,573.66411_381,424525,425964
573.66411,mdtC,573.66411_428,478268,481345
573.66411,mdtB,573.66411_429,481346,484468
573.66411,oqxA,573.66411_33,30631,31806
573.66411,oqxB,573.66411_34,31830,34982
573.66411,emrR,573.66411_76,75041,75571
573.66411,Klebsiella pneumoniae KpnG,573.66411_77,75697,76869
573.66411,Klebsiella pneumoniae KpnH,573.66411_78,76885,78423
573.66411,rsmA,573.66411_86,86282,86467
573.66411,CRP,573.66411_20,15152,15784
573.66411,ArnT,573.66411_119,125898,127553
573.66411,PmrF,573.66411_122,130434,131417
573.66411,eptB,573.66411_178,206074,207747
573.66411,LptD,573.66411_19,20694,23042
573.66411,leuO,573.66411_49,61511,62461
573.66411,FosA6,573.66411_12,13893,14315
573.66411,CTX-M-55,573.66411_2,392,1267
573.66411,QnrB6,573.66411_3,3398,4078
573.66411,qacEdelta1,573.66411_5,4273,4620
573.66411,sul1,573.66411_6,4614,5453
573.66411,sul3,573.66411_20,13389,14180
573.66411,KPC-2,573.66411_2,991,1872
573.66411,floR,573.66411_3,2437,3651
573.66411,AAC(3)-IId,573.66411_4,2631,3491
573.66411,linG,573.66411_1,90,911
573.66411,aadA22,573.66411_2,1043,1948
573.66411,APH(6)-Id,573.66411_2,360,1190
573.66411,APH(3')-Ia,573.66411_1,124,939
573.66411,Escherichia coli AcrAB-TolC with MarR mutations conferring resistance to ciprofloxacin and tetracycline,573.66411_920,937186,937620
573.66411,baeR,573.66411_425,474657,475379
573.66215,marA,573.66215_922,937534,937908
573.66215,SHV-11,573.66215_943,958012,958872
573.66215,Klebsiella pneumoniae KpnF,573.66215_985,998903,999232
573.66215,Klebsiella pneumoniae KpnE,573.66215_986,999219,999581
573.66215,Klebsiella pneumoniae OmpK37,573.66215_1109,1139103,1140227
573.66215,OmpA,573.66215_136,136465,137535
573.66215,msbA,573.66215_176,186907,188655
573.66215,Escherichia coli mdfA,573.66215_245,268027,269259
573.66215,Shigella flexneri acrA,573.66215_673,750087,751280
573.66215,acrB,573.66215_674,751303,754449
573.66215,vanG,573.66215_796,874959,876056
573.66215,mdtB,573.66215_29,35874,38996
573.66215,mdtC,573.66215_30,38997,42074
573.66215,MdtQ,573.66215_77,94378,95817
573.66215,acrD,573.66215_349,396340,399453
573.66215,CRP,573.66215_20,15152,15784
573.66215,ArnT,573.66215_119,125774,127429
573.66215,PmrF,573.66215_122,130310,131293
573.66215,eptB,573.66215_178,205950,207623
573.66215,oqxA,573.66215_33,30795,31970
573.66215,oqxB,573.66215_34,31994,35146
573.66215,emrR,573.66215_76,75205,75735
573.66215,Klebsiella pneumoniae KpnG,573.66215_77,75861,77033
573.66215,Klebsiella pneumoniae KpnH,573.66215_78,77049,78587
573.66215,rsmA,573.66215_86,86446,86631
573.66215,leuO,573.66215_136,151942,152892
573.66215,LptD,573.66215_166,191361,193709
573.66215,FosA6,573.66215_140,144427,144849
573.66215,CTX-M-55,573.66215_2,392,1267
573.66215,AAC(6')-Ib10,573.66215_1,224,823
573.66215,arr-3,573.66215_2,920,1372
573.66215,dfrA27,573.66215_3,1505,1978
573.66215,aadA16,573.66215_4,2159,3004
573.66215,qacEdelta1,573.66215_5,3121,3468
573.66215,sul1,573.66215_6,3462,4301
573.66215,QnrB6,573.66215_9,7723,8403
573.66215,qacEdelta1,573.66215_11,8598,8945
573.66215,sul1,573.66215_12,8939,9778
573.66215,sul3,573.66215_20,13389,14180
573.66215,KPC-2,573.66215_12,9796,10677
573.66215,floR,573.66215_3,2437,3651
573.66215,AAC(3)-IId,573.66215_4,2631,3491
573.66215,APH(6)-Id,573.66215_2,354,1190
573.66215,aadA22,573.66215_1,3,917
573.66215,linG,573.66215_2,1049,1870
573.66215,APH(3')-Ia,573.66215_1,124,939
573.66215,Escherichia coli AcrAB-TolC with MarR mutations conferring resistance to ciprofloxacin and tetracycline,573.66215_921,937079,937513
573.66215,baeR,573.66215_33,44963,45685
573.66262,acrD,573.66262_32,32479,35592
573.66262,MdtQ,573.66262_261,295069,296508
573.66262,mdtC,573.66262_302,341974,345051
573.66262,mdtB,573.66262_303,345052,348174
573.66262,CRP,573.66262_20,15257,15889
573.66262,ArnT,573.66262_117,125185,126840
573.66262,PmrF,573.66262_120,129721,130704
573.66262,eptB,573.66262_176,205379,207052
573.66262,vanG,573.66262_126,138053,139150
573.66262,acrB,573.66262_249,259692,262838
573.66262,Shigella flexneri acrA,573.66262_250,262861,264054
573.66262,leuO,573.66262_135,152087,153037
573.66262,LptD,573.66262_165,191569,193917
573.66262,FosA6,573.66262_307,345994,346413
573.66262,Escherichia coli mdfA,573.66262_4,4450,5682
573.66262,msbA,573.66262_73,85030,86778
573.66262,OmpA,573.66262_113,136152,137222
573.66262,SHV-28,573.66262_15,12245,13105
573.66262,marA,573.66262_36,33203,33577
573.66262,rsmA,573.66262_68,68526,68711
573.66262,Klebsiella pneumoniae KpnH,573.66262_76,76570,78108
573.66262,Klebsiella pneumoniae KpnG,573.66262_77,78124,79296
573.66262,emrR,573.66262_78,79422,79952
573.66262,oqxB,573.66262_124,124224,127376
573.66262,oqxA,573.66262_125,127400,128575
573.66262,Klebsiella pneumoniae OmpK37,573.66262_39,40213,41337
573.66262,Klebsiella pneumoniae KpnE,573.66262_152,168550,168912
573.66262,Klebsiella pneumoniae KpnF,573.66262_153,168899,169228
573.66262,BRP(MBL),573.66262_7,6332,6697
573.66262,NDM-1,573.66262_8,6701,7513
573.66262,dfrA14,573.66262_9,5911,6393
573.66262,tet(A),573.66262_3,1055,2254
573.66262,QnrB1,573.66262_2,821,1465
573.66262,APH(6)-Id,573.66262_2,574,1410
573.66262,APH(3'')-Ib,573.66262_3,1410,2213
573.66262,sul2,573.66262_4,2274,3089
573.66262,AAC(3)-IIe,573.66262_4,1697,2557
573.66262,FosA3,573.66262_4,1760,2176
573.66262,AAC(6')-Ib10,573.66262_1,2,646
573.66262,OXA-1,573.66262_2,777,1607
573.66262,CTX-M-15,573.66262_1,22,897
573.66262,rmtB,573.66262_1,63,818
573.66262,TEM-239,573.66262_1,24,764
573.66262,baeR,573.66262_299,338363,339085
573.66262,Escherichia coli AcrAB-TolC with MarR mutations conferring resistance to ciprofloxacin and tetracycline,573.66262_37,33598,34032
72407.2407,acrD,72407.2407_121,133569,136682
72407.2407,MdtQ,72407.2407_340,384934,386373
72407.2407,mdtC,72407.2407_387,438562,441639
72407.2407,mdtB,72407.2407_388,441640,444762
72407.2407,rsmA,72407.2407_312,328836,329021
72407.2407,Klebsiella pneumoniae KpnH,72407.2407_320,336881,338419
72407.2407,Klebsiella pneumoniae KpnG,72407.2407_321,338435,339607
72407.2407,emrR,72407.2407_322,339733,340263
72407.2407,oqxB,72407.2407_367,384533,387685
72407.2407,oqxA,72407.2407_368,387709,388884
72407.2407,Klebsiella pneumoniae OmpK37,72407.2407_73,82727,83881
72407.2407,leuO,72407.2407_135,152109,153059
72407.2407,LptD,72407.2407_165,191590,193938
72407.2407,FosA6,72407.2407_302,334455,334874
72407.2407,eptB,72407.2407_156,165076,166749
72407.2407,PmrF,72407.2407_212,241409,242392
72407.2407,ArnT,72407.2407_215,245273,246928
72407.2407,CTX-M-14,72407.2407_1,385,1260
72407.2407,marA,72407.2407_256,252016,252390
72407.2407,SHV-11,72407.2407_276,272493,273353
72407.2407,vanG,72407.2407_104,107124,108221
72407.2407,Escherichia coli mdfA,72407.2407_88,98437,99669
72407.2407,OmpA,72407.2407_89,86994,88064
72407.2407,msbA,72407.2407_129,137436,139184
72407.2407,acrB,72407.2407_4,1864,5010
72407.2407,Shigella flexneri acrA,72407.2407_5,5033,6226
72407.2407,Klebsiella pneumoniae KpnE,72407.2407_51,56301,56663
72407.2407,Klebsiella pneumoniae KpnF,72407.2407_52,56650,56979
72407.2407,CRP,72407.2407_20,15152,15784
72407.2407,sul1,72407.2407_4,2725,3564
72407.2407,qacEdelta1,72407.2407_5,3558,3905
72407.2407,dfrA1,72407.2407_7,4609,5082
72407.2407,tet(A),72407.2407_10,6315,7514
72407.2407,QnrS1,72407.2407_7,5778,6434
72407.2407,LAP-2,72407.2407_10,8031,8888
72407.2407,baeR,72407.2407_384,434951,435673
72407.2407,Escherichia coli AcrAB-TolC with MarR mutations conferring resistance to ciprofloxacin and tetracycline,72407.2407_255,251561,251995
573.66435,marA,573.66435_921,937641,938015
573.66435,SHV-11,573.66435_942,958119,958979
573.66435,Klebsiella pneumoniae KpnF,573.66435_984,999010,999339
573.66435,Klebsiella pneumoniae KpnE,573.66435_985,999326,999688
573.66435,Klebsiella pneumoniae OmpK37,573.66435_1108,1139210,1140334
573.66435,vanG,573.66435_40,39491,40588
573.66435,acrB,573.66435_162,161098,164244
573.66435,Shigella flexneri acrA,573.66435_163,164267,165460
573.66435,Escherichia coli mdfA,573.66435_591,646288,647520
573.66435,msbA,573.66435_660,726892,728640
573.66435,OmpA,573.66435_700,778012,779082
573.66435,acrD,573.66435_108,120889,124002
573.66435,MdtQ,573.66435_381,424525,425964
573.66435,mdtC,573.66435_428,478268,481345
573.66435,mdtB,573.66435_429,481346,484468
573.66435,oqxA,573.66435_33,30631,31806
573.66435,oqxB,573.66435_34,31830,34982
573.66435,emrR,573.66435_76,75041,75571
573.66435,Klebsiella pneumoniae KpnG,573.66435_77,75697,76869
573.66435,Klebsiella pneumoniae KpnH,573.66435_78,76885,78423
573.66435,rsmA,573.66435_86,86282,86467
573.66435,eptB,573.66435_161,171779,173452
573.66435,PmrF,573.66435_217,248109,249092
573.66435,ArnT,573.66435_220,251973,253628
573.66435,CRP,573.66435_320,363618,364250
573.66435,LptD,573.66435_19,20694,23042
573.66435,leuO,573.66435_49,61511,62461
573.66435,FosA6,573.66435_140,144427,144849
573.66435,CTX-M-55,573.66435_67,48661,49536
573.66435,aadA16,573.66435_1,1,834
573.66435,qacEdelta1,573.66435_2,951,1298
573.66435,sul1,573.66435_3,1292,2131
573.66435,QnrB6,573.66435_6,5553,6233
573.66435,qacEdelta1,573.66435_8,6428,6775
573.66435,sul1,573.66435_9,6769,7608
573.66435,sul3,573.66435_6,2021,2812
573.66435,KPC-2,573.66435_5,5340,6221
573.66435,floR,573.66435_2,327,1541
573.66435,AAC(3)-IId,573.66435_4,2631,3491
573.66435,aadA22,573.66435_1,3,917
573.66435,linG,573.66435_2,1049,1870
573.66435,AAC(6')-Ib10,573.66435_1,1,588
573.66435,arr-3,573.66435_2,685,1137
573.66435,dfrA27,573.66435_3,1270,1743
573.66435,APH(6)-Id,573.66435_2,360,1190
573.66435,APH(3')-Ia,573.66435_1,124,939
573.66435,Escherichia coli AcrAB-TolC with MarR mutations conferring resistance to ciprofloxacin and tetracycline,573.66435_920,937186,937620
573.66435,baeR,573.66435_425,474657,475379
573.65973,ArnT,573.65973_56,63645,65300
573.65973,PmrF,573.65973_59,68181,69164
573.65973,eptB,573.65973_115,143818,145491
573.65973,acrD,573.65973_164,161673,164786
573.65973,Escherichia coli mdfA,573.65973_46,45106,46338
573.65973,MdtQ,573.65973_104,126721,128160
573.65973,mdtC,573.65973_167,194408,197485
573.65973,mdtB,573.65973_168,197486,200608
573.65973,Klebsiella pneumoniae OmpK37,573.65973_113,124329,125453
573.65973,rsmA,573.65973_69,71187,71372
573.65973,Klebsiella pneumoniae KpnH,573.65973_77,79231,80769
573.65973,Klebsiella pneumoniae KpnG,573.65973_78,80785,81957
573.65973,emrR,573.65973_79,82083,82613
573.65973,oqxB,573.65973_122,122667,125819
573.65973,oqxA,573.65973_123,125843,127018
573.65973,vanG,573.65973_46,49026,50123
573.65973,SHV-32,573.65973_30,27861,28721
573.65973,marA,573.65973_50,48824,49198
573.65973,leuO,573.65973_49,58021,58971
573.65973,LptD,573.65973_79,97502,99850
573.65973,CRP,573.65973_20,15152,15784
573.65973,acrB,573.65973_13,10364,13510
573.65973,Shigella flexneri acrA,573.65973_14,13533,14726
573.65973,OmpA,573.65973_8,7834,8904
573.65973,fosA5,573.65973_22,21337,21756
573.65973,msbA,573.65973_14,15897,17645
573.65973,Klebsiella pneumoniae KpnF,573.65973_12,11646,11975
573.65973,Klebsiella pneumoniae KpnE,573.65973_13,11962,12324
573.65973,QnrB1,573.65973_2,729,1373
573.65973,tet(A),573.65973_9,9601,10800
573.65973,sul2,573.65973_5,3239,4054
573.65973,APH(3'')-Ib,573.65973_6,4115,4918
573.65973,APH(6)-Id,573.65973_7,4918,5754
573.65973,TEM-1,573.65973_9,6475,7335
573.65973,CTX-M-15,573.65973_14,10157,11032
573.65973,dfrA14,573.65973_3,1652,2125
573.65973,AAC(3)-IIe,573.65973_4,1697,2557
573.65973,baeR,573.65973_164,190797,191519
573.65973,Escherichia coli AcrAB-TolC with MarR mutations conferring resistance to ciprofloxacin and tetracycline,573.65973_51,49219,49653
72407.2244,oqxA,72407.2244_11,11154,12329
72407.2244,oqxB,72407.2244_12,12353,15505
72407.2244,emrR,72407.2244_54,55556,56086
72407.2244,Klebsiella pneumoniae KpnG,72407.2244_55,56212,57384
72407.2244,Klebsiella pneumoniae KpnH,72407.2244_56,57400,58938
72407.2244,rsmA,72407.2244_64,66797,66982
72407.2244,acrB,72407.2244_108,109221,112367
72407.2244,Shigella flexneri acrA,72407.2244_109,112390,113583
72407.2244,Klebsiella pneumoniae KpnE,72407.2244_52,54049,54411
72407.2244,Klebsiella pneumoniae KpnF,72407.2244_53,54398,54727
72407.2244,SHV-1,72407.2244_94,94755,95615
72407.2244,marA,72407.2244_114,115717,116091
72407.2244,LptD,72407.2244_112,117843,120191
72407.2244,leuO,72407.2244_142,158722,159672
72407.2244,ArnT,72407.2244_50,52103,53758
72407.2244,PmrF,72407.2244_53,56639,57622
72407.2244,eptB,72407.2244_109,132279,133952
72407.2244,adeF,72407.2244_293,294791,297901
72407.2244,Escherichia coli mdfA,72407.2244_185,203192,204424
72407.2244,qacEdelta1,72407.2244_11,12939,13796
72407.2244,acrD,72407.2244_69,72782,75895
72407.2244,msbA,72407.2244_10,10976,12724
72407.2244,OmpA,72407.2244_51,62097,63167
72407.2244,Klebsiella pneumoniae OmpK37,72407.2244_44,46363,47517
72407.2244,mdtB,72407.2244_25,29544,32666
72407.2244,mdtC,72407.2244_26,32667,35744
72407.2244,CRP,72407.2244_52,57893,58525
72407.2244,vanG,72407.2244_40,39418,40515
72407.2244,FosA6,72407.2244_38,34551,34970
72407.2244,MdtQ,72407.2244_10,10797,12236
72407.2244,CTX-M-14,72407.2244_1,6,881
72407.2244,tet(A),72407.2244_7,4878,6077
72407.2244,dfrA1,72407.2244_10,7310,7783
72407.2244,qacEdelta1,72407.2244_11,8487,8834
72407.2244,sul1,72407.2244_12,8828,9667
72407.2244,LAP-2,72407.2244_2,1437,2294
72407.2244,QnrS1,72407.2244_5,3891,4547
72407.2244,AAC(3)-IId,72407.2244_1,36,896
72407.2244,Escherichia coli AcrAB-TolC with MarR mutations conferring resistance to ciprofloxacin and tetracycline,72407.2244_115,116112,116546
72407.2244,baeR,72407.2244_29,38633,39355
573.66317,OmpA,573.66317_147,152739,153809
573.66317,msbA,573.66317_188,203182,204930
573.66317,Escherichia coli mdfA,573.66317_257,284278,285510
573.66317,Shigella flexneri acrA,573.66317_148,165033,166226
573.66317,acrB,573.66317_149,166249,169395
573.66317,vanG,573.66317_272,289937,291034
573.66317,acrD,573.66317_247,250599,253712
573.66317,leuO,573.66317_135,151919,152869
573.66317,LptD,573.66317_165,191401,193749
573.66317,FosA6,573.66317_307,345826,346245
573.66317,CRP,573.66317_20,15257,15889
573.66317,ArnT,573.66317_118,125185,126840
573.66317,PmrF,573.66317_121,129721,130704
573.66317,eptB,573.66317_177,205379,207052
573.66317,adeF,573.66317_195,194149,197259
573.66317,rsmA,573.66317_68,68478,68663
573.66317,Klebsiella pneumoniae KpnH,573.66317_76,76522,78060
573.66317,Klebsiella pneumoniae KpnG,573.66317_77,78076,79248
573.66317,emrR,573.66317_78,79374,79904
573.66317,oqxB,573.66317_124,124176,127328
573.66317,oqxA,573.66317_125,127352,128527
573.66317,mdtB,573.66317_55,70148,73270
573.66317,mdtC,573.66317_56,73271,76348
573.66317,MdtQ,573.66317_97,121814,123253
573.66317,Klebsiella pneumoniae KpnE,573.66317_113,126855,127217
573.66317,Klebsiella pneumoniae KpnF,573.66317_114,127204,127533
573.66317,SHV-28,573.66317_15,12245,13105
573.66317,marA,573.66317_36,33203,33577
573.66317,aadA16,573.66317_1,1,834
573.66317,qacEdelta1,573.66317_2,951,1298
573.66317,sul1,573.66317_3,1292,2131
573.66317,APH(6)-Id,573.66317_3,1187,2023
573.66317,APH(3'')-Ib,573.66317_4,2023,2826
573.66317,sul2,573.66317_5,2887,3702
573.66317,floR,573.66317_6,3867,5081
573.66317,AAC(3)-IId,573.66317_4,2631,3491
573.66317,tet(D),573.66317_3,1642,2826
573.66317,CTX-M-15,573.66317_2,1710,2585
573.66317,aadA,573.66317_2,136,924
573.66317,KPC-2,573.66317_1,125,1006
573.66317,dfrA27,573.66317_1,74,547
573.66317,arr-3,573.66317_2,680,1132
573.66317,AAC(6')-Ib10,573.66317_1,3,521
573.66317,baeR,573.66317_59,79237,79959
573.66317,Escherichia coli AcrAB-TolC with MarR mutations conferring resistance to ciprofloxacin and tetracycline,573.66317_37,33598,34032
72407.2382,Klebsiella pneumoniae KpnF,72407.2382_13,11646,11975
72407.2382,Klebsiella pneumoniae KpnE,72407.2382_14,11962,12324
72407.2382,Klebsiella pneumoniae OmpK37,72407.2382_146,148060,149184
72407.2382,eptB,72407.2382_156,163846,165519
72407.2382,PmrF,72407.2382_212,240027,241010
72407.2382,ArnT,72407.2382_215,243891,245546
72407.2382,CRP,72407.2382_314,354842,355474
72407.2382,Shigella flexneri acrA,72407.2382_110,87725,88918
72407.2382,acrB,72407.2382_111,88941,92087
72407.2382,vanG,72407.2382_234,212629,213726
72407.2382,leuO,72407.2382_135,152087,153037
72407.2382,LptD,72407.2382_165,191568,193916
72407.2382,Escherichia coli mdfA,72407.2382_131,143442,144674
72407.2382,acrD,72407.2382_107,121045,124158
72407.2382,adeF,72407.2382_196,193919,197029
72407.2382,mdtB,72407.2382_20,26053,29175
72407.2382,mdtC,72407.2382_21,29176,32253
72407.2382,MdtQ,72407.2382_68,84443,85882
72407.2382,oqxA,72407.2382_6,4916,6091
72407.2382,oqxB,72407.2382_7,6115,9267
72407.2382,emrR,72407.2382_52,53539,54069
72407.2382,Klebsiella pneumoniae KpnG,72407.2382_53,54195,55367
72407.2382,Klebsiella pneumoniae KpnH,72407.2382_54,55383,56921
72407.2382,rsmA,72407.2382_62,64780,64965
72407.2382,SHV-26,72407.2382_8,7057,7917
72407.2382,marA,72407.2382_28,28020,28394
72407.2382,msbA,72407.2382_10,10973,12721
72407.2382,OmpA,72407.2382_50,62093,63163
72407.2382,FosA6,72407.2382_13,15397,15816
72407.2382,floR,72407.2382_36,33511,34725
72407.2382,QnrB4,72407.2382_9,6538,7185
72407.2382,DHA-1,72407.2382_16,11306,12445
